id,published,title,authors,paperId
http://arxiv.org/abs/1803.01504v1,2018-03-05T05:30:08Z,"Cross-Paced Representation Learning with Partial Curricula for
  Sketch-based Image Retrieval","['Dan Xu', 'Xavier Alameda-Pineda', 'Jingkuan Song', 'Elisa Ricci', 'Nicu Sebe']",arXiv:1803.01504
http://arxiv.org/abs/1802.06852v1,2018-02-19T21:08:50Z,Be-Educated: Multimedia Learning through 3D Animation,"['Zeeshan Bhatti', 'Ahsan Abro', 'Abdul Rehman Gillal', 'Mostafa Karbasi']",arXiv:1802.06852
http://arxiv.org/abs/1802.04877v2,2018-02-13T22:19:10Z,"Learning via social awareness: Improving a deep generative sketching
  model with facial feedback","['Natasha Jaques', 'Jennifer McCleary', 'Jesse Engel', 'David Ha', 'Fred Bertsch', 'Rosalind Picard', 'Douglas Eck']",arXiv:1802.04877
http://arxiv.org/abs/1801.09356v1,2018-01-29T03:54:03Z,"Game of Sketches: Deep Recurrent Models of Pictionary-style Word
  Guessing","['Ravi Kiran Sarvadevabhatla', 'Shiv Surya', 'Trisha Mittal', 'Venkatesh Babu Radhakrishnan']",arXiv:1801.09356
http://arxiv.org/abs/1801.02753v2,2018-01-09T02:07:26Z,SketchyGAN: Towards Diverse and Realistic Sketch to Image Synthesis,"['Wengling Chen', 'James Hays']",arXiv:1801.02753
http://arxiv.org/abs/1801.00723v1,2018-01-02T16:51:22Z,"Deep Learning for Identifying Potential Conceptual Shifts for
  Co-creative Drawing","['Pegah Karimi', 'Nicholas Davis', 'Kazjon Grace', 'Mary Lou Maher']",arXiv:1801.00723
http://arxiv.org/abs/1801.00551v2,2018-01-02T05:15:26Z,Sketching and Clustering Metric Measure Spaces,"['Facundo Mémoli', 'Anastasios Sidiropoulos', 'Kritika Singhal']",arXiv:1801.00551
http://arxiv.org/abs/1801.00077v1,2017-12-30T02:57:09Z,"Face Synthesis from Visual Attributes via Sketch using Conditional VAEs
  and GANs","['Xing Di', 'Vishal M. Patel']",arXiv:1801.00077
http://arxiv.org/abs/1712.08002v1,2017-12-20T12:58:46Z,Human Action Recognition: Pose-based Attention draws focus to Hands,"['Fabien Baradel', 'Christian Wolf', 'Julien Mille']",arXiv:1712.08002
http://arxiv.org/abs/1712.02849v3,2017-12-07T20:09:53Z,Sketched Clustering via Hybrid Approximate Message Passing,"['Evan Byrne', 'Antoine Chatalic', 'Remi Gribonval', 'Philip Schniter']",arXiv:1712.02849
http://arxiv.org/abs/1712.00899v4,2017-12-04T04:24:19Z,Towards Realistic Face Photo-Sketch Synthesis via Composition-Aided GANs,"['Jun Yu', 'Xingxin Xu', 'Fei Gao', 'Shengjie Shi', 'Meng Wang', 'Dacheng Tao', 'Qingming Huang']",arXiv:1712.00899
http://arxiv.org/abs/1711.10735v2,2017-11-29T09:12:50Z,Unpaired Photo-to-Caricature Translation on Faces in the Wild,"['Ziqiang Zheng', 'Wang Chao', 'Zhibin Yu', 'Nan Wang', 'Haiyong Zheng', 'Bing Zheng']",arXiv:1711.10735
http://arxiv.org/abs/1711.08972v2,2017-11-24T14:19:25Z,Image Generation from Sketch Constraint Using Contextual GAN,"['Yongyi Lu', 'Shangzhe Wu', 'Yu-Wing Tai', 'Chi-Keung Tang']",arXiv:1711.08972
http://arxiv.org/abs/1711.03368v1,2017-11-09T13:29:33Z,One-pass Person Re-identification by Sketch Online Discriminant Analysis,"['Wei-Hong Li', 'Zhuowei Zhong', 'Wei-Shi Zheng']",arXiv:1711.03368
http://arxiv.org/abs/1711.03536v1,2017-11-08T20:26:40Z,"Picasso, Matisse, or a Fake? Automated Analysis of Drawings at the
  Stroke Level for Attribution and Authentication","['Ahmed Elgammal', 'Yan Kang', 'Milko Den Leeuw']",arXiv:1711.03536
http://arxiv.org/abs/1710.10182v2,2017-10-27T14:56:45Z,"High-Quality Facial Photo-Sketch Synthesis Using Multi-Adversarial
  Networks","['Lidan Wang', 'Vishwanath A. Sindagi', 'Vishal M. Patel']",arXiv:1710.10182
http://arxiv.org/abs/1710.07850v1,2017-10-21T20:14:00Z,Deep Neural Network Approximation using Tensor Sketching,"['Shiva Prasad Kasiviswanathan', 'Nina Narodytska', 'Hongxia Jin']",arXiv:1710.07850
http://arxiv.org/abs/1710.02914v1,2017-10-09T02:42:01Z,Face Sketch Matching via Coupled Deep Transform Learning,"['Shruti Nagpal', 'Maneet Singh', 'Richa Singh', 'Mayank Vatsa', 'Afzel Noore', 'Angshul Majumdar']",arXiv:1710.02914
http://arxiv.org/abs/1710.01453v1,2017-10-04T03:37:39Z,"Content-Adaptive Sketch Portrait Generation by Decompositional
  Representation Learning","['Dongyu Zhang', 'Liang Lin', 'Tianshui Chen', 'Xian Wu', 'Wenwei Tan', 'Ebroul Izquierdo']",arXiv:1710.01453
http://arxiv.org/abs/1710.00920v2,2017-10-02T21:44:32Z,End-to-end Learning for 3D Facial Animation from Raw Waveforms of Speech,"['Hai X. Pham', 'Yuting Wang', 'Vladimir Pavlovic']",arXiv:1710.00920
http://arxiv.org/abs/1710.00763v7,2017-10-02T16:31:24Z,"You can't always sketch what you want: Understanding Sensemaking in
  Visual Query Systems","['Doris Jung-Lin Lee', 'John Lee', 'Tarique Siddiqui', 'Jaewoo Kim', 'Karrie Karahalios', 'Aditya Parameswaran']",arXiv:1710.00763
http://arxiv.org/abs/1710.00755v1,2017-09-29T13:59:48Z,A Study of Cross-domain Generative Models applied to Cartoon Series,"['Eman T. Hassan', 'David J. Crandall']",arXiv:1710.00755
http://arxiv.org/abs/1709.04121v1,2017-09-13T03:22:27Z,Sketch-pix2seq: a Model to Generate Sketches of Multiple Categories,"['Yajing Chen', 'Shikui Tu', 'Yuqi Yi', 'Lei Xu']",arXiv:1709.04121
http://arxiv.org/abs/1709.01295v1,2017-09-05T09:10:59Z,"SketchParse : Towards Rich Descriptions for Poorly Drawn Sketches using
  Multi-Task Hierarchical Deep Networks","['Ravi Kiran Sarvadevabhatla', 'Isht Dwivedi', 'Abhijat Biswas', 'Sahil Manocha', 'R. Venkatesh Babu']",arXiv:1709.01295
http://arxiv.org/abs/1709.01584v2,2017-09-03T16:19:36Z,Using Posters to Recommend Anime and Mangas in a Cold-Start Scenario,"['Jill-Jênn Vie', 'Florian Yger', 'Ryan Lahfa', 'Basile Clement', 'Kévin Cocchi', 'Thomas Chalumeau', 'Hisashi Kashima']",arXiv:1709.01584
http://arxiv.org/abs/1708.09815v2,2017-08-31T16:59:52Z,Experimental analysis of the accessibility of drawings with few segments,"['Philipp Kindermann', 'Wouter Meulemans', 'André Schulz']",arXiv:1708.09815
http://arxiv.org/abs/1708.05509v1,2017-08-18T04:57:28Z,"Towards the Automatic Anime Characters Creation with Generative
  Adversarial Networks","['Yanghua Jin', 'Jiakai Zhang', 'Minjun Li', 'Yingtao Tian', 'Huachun Zhu', 'Zhihao Fang']",arXiv:1708.05509
http://arxiv.org/abs/1708.02716v1,2017-08-09T04:42:25Z,"Sequential Dual Deep Learning with Shape and Texture Features for Sketch
  Recognition","['Qi Jia', 'Meiyu Yu', 'Xin Fan', 'Haojie Li']",arXiv:1708.02716
http://arxiv.org/abs/1708.00224v1,2017-08-01T09:46:54Z,Fast Preprocessing for Robust Face Sketch Synthesis,"['Yibing Song', 'Jiawei Zhang', 'Linchao Bao', 'Qingxiong Yang']",arXiv:1708.00224
http://arxiv.org/abs/1707.08390v4,2017-07-26T11:49:48Z,3D Sketching using Multi-View Deep Volumetric Prediction,"['Johanna Delanoy', 'Mathieu Aubry', 'Phillip Isola', 'Alexei A. Efros', 'Adrien Bousseau']",arXiv:1707.08390
http://arxiv.org/abs/1707.08289v1,2017-07-26T05:05:48Z,Fast Deep Matting for Portrait Animation on Mobile Phone,"['Bingke Zhu', 'Yingying Chen', 'Jinqiao Wang', 'Si Liu', 'Bo Zhang', 'Ming Tang']",arXiv:1707.08289
http://arxiv.org/abs/1707.07196v2,2017-07-22T17:13:26Z,Sketched Subspace Clustering,"['Panagiotis A. Traganitis', 'Georgios B. Giannakis']",arXiv:1707.07196
http://arxiv.org/abs/1707.06626v2,2017-07-20T17:35:52Z,"Learning to Draw Samples with Amortized Stein Variational Gradient
  Descent","['Yihao Feng', 'Dilin Wang', 'Qiang Liu']",arXiv:1707.06626
http://arxiv.org/abs/1706.06918v1,2017-06-21T14:11:32Z,cGAN-based Manga Colorization Using a Single Training Image,"['Paulina Hensman', 'Kiyoharu Aizawa']",arXiv:1706.06918
http://arxiv.org/abs/1706.06759v4,2017-06-21T06:52:09Z,Comicolorization: Semi-Automatic Manga Colorization,"['Chie Furusawa', 'Kazuyuki Hiroshiba', 'Keisuke Ogaki', 'Yuri Odagiri']",arXiv:1706.06759
http://arxiv.org/abs/1706.03319v2,2017-06-11T07:56:32Z,"Style Transfer for Anime Sketches with Enhanced Residual U-net and
  Auxiliary Classifier GAN","['Lvmin Zhang', 'Yi Ji', 'Xin Lin']",arXiv:1706.03319
http://arxiv.org/abs/1706.02042v1,2017-06-07T04:02:27Z,"DeepSketch2Face: A Deep Learning Based Sketching System for 3D Face and
  Caricature Modeling","['Xiaoguang Han', 'Chang Gao', 'Yizhou Yu']",arXiv:1706.02042
http://arxiv.org/abs/1706.02021v1,2017-06-07T01:53:44Z,Network Sketching: Exploiting Binary Structure in Deep CNNs,"['Yiwen Guo', 'Anbang Yao', 'Hao Zhao', 'Yurong Chen']",arXiv:1706.02021
http://arxiv.org/abs/1705.09888v1,2017-05-28T03:45:26Z,"Cross-modal Subspace Learning for Fine-grained Sketch-based Image
  Retrieval","['Peng Xu', 'Qiyue Yin', 'Yongye Huang', 'Yi-Zhe Song', 'Zhanyu Ma', 'Liang Wang', 'Tao Xiang', 'W. Bastiaan Kleijn', 'Jun Guo']",arXiv:1705.09888
http://arxiv.org/abs/1705.01908v2,2017-05-04T17:04:28Z,"Auto-painter: Cartoon Image Generation from Sketch by Using Conditional
  Generative Adversarial Networks","['Yifan Liu', 'Zengchang Qin', 'Zhenbo Luo', 'Hua Wang']",arXiv:1705.01908
http://arxiv.org/abs/1704.03946v1,2017-04-12T22:20:06Z,Asymmetric Feature Maps with Application to Sketch Based Retrieval,"['Giorgos Tolias', 'Ondřej Chum']",arXiv:1704.03946
http://arxiv.org/abs/1704.03057v1,2017-04-10T21:03:51Z,"DRAW: Deep networks for Recognizing styles of Artists Who illustrate
  children's books","['Samet Hicsonmez', 'Nermin Samet', 'Fadime Sener', 'Pinar Duygulu']",arXiv:1704.03057
http://arxiv.org/abs/1703.10877v3,2017-03-31T12:15:02Z,"Phase Space Sketching for Crystal Image Analysis based on
  Synchrosqueezed Transforms","['Jianfeng Lu', 'Haizhao Yang']",arXiv:1703.10877
http://arxiv.org/abs/1703.10126v1,2017-03-29T16:37:56Z,"Detailed experimental and numerical analysis of a cylindrical cup deep
  drawing: pros and cons of using solid-shell elements","['Jeremy Coer', 'Herve Laurent', 'Marta Oliveira', 'Pierre-Yves Manach', 'Luis Menezes']",arXiv:1703.10126
http://arxiv.org/abs/1703.08738v3,2017-03-25T20:33:45Z,"Cartoonish sketch-based face editing in videos using identity
  deformation transfer","['Long Zhao', 'Fangda Han', 'Xi Peng', 'Xun Zhang', 'Mubbasir Kapadia', 'Vladimir Pavlovic', 'Dimitris N. Metaxas']",arXiv:1703.08738
http://arxiv.org/abs/1703.06554v1,2017-03-20T01:13:33Z,Object category understanding via eye fixations on freehand sketches,"['Ravi Kiran Sarvadevabhatla', 'Sudharshan Suresh', 'R. Venkatesh Babu']",arXiv:1703.06554
http://arxiv.org/abs/1703.05698v5,2017-03-16T16:23:30Z,Neural Sketch Learning for Conditional Program Generation,"['Vijayaraghavan Murali', 'Letao Qi', 'Swarat Chaudhuri', 'Chris Jermaine']",arXiv:1703.05698
http://arxiv.org/abs/1703.05605v1,2017-03-16T13:18:36Z,Deep Sketch Hashing: Fast Free-hand Sketch-Based Image Retrieval,"['Li Liu', 'Fumin Shen', 'Yuming Shen', 'Xianglong Liu', 'Ling Shao']",arXiv:1703.05605
http://arxiv.org/abs/1703.03230v4,2017-03-09T11:27:26Z,WebCaricature: a benchmark for caricature recognition,"['Jing Huo', 'Wenbin Li', 'Yinghuan Shi', 'Yang Gao', 'Hujun Yin']",arXiv:1703.03230
http://arxiv.org/abs/1703.02375v5,2017-03-07T13:43:45Z,Graph sketching-based Space-efficient Data Clustering,"['Anne Morvan', 'Krzysztof Choromanski', 'Cédric Gouy-Pailler', 'Jamal Atif']",arXiv:1703.02375
http://arxiv.org/abs/1702.07259v3,2017-02-23T15:32:06Z,"Exit problems for general draw-down times of spectrally negative Lévy
  processes","['Bo Li', 'Nhat Linh Vu', 'Xiaowen Zhou']",arXiv:1702.07259
http://arxiv.org/abs/1702.02805v1,2017-02-09T12:21:36Z,Attribute-controlled face photo synthesis from simple line drawing,"['Qi Guo', 'Ce Zhu', 'Zhiqiang Xia', 'Zhengtao Wang', 'Yipeng Liu']",arXiv:1702.02805
http://arxiv.org/abs/1701.01911v2,2017-01-08T03:47:59Z,Random Sampling for Fast Face Sketch Synthesis,"['Nannan Wang', 'Xinbo Gao', 'Jie Li']",arXiv:1701.01911
http://arxiv.org/abs/1612.04354v1,2016-12-13T20:40:32Z,Classification of urn models with multiple drawings,['Markus Kuba'],arXiv:1612.04354
http://arxiv.org/abs/1612.03920v1,2016-12-12T21:01:13Z,"SDSS IV MaNGA: Deep observations of extra-planar, diffuse ionized gas
  around late-type galaxies from stacked IFU spectra","['A. Jones', 'G. Kauffmann', ""R. D'Souza"", 'D. Bizyaev', 'D. Law', 'L. Haffner', 'Y. Bahé', 'B. Andrews', 'M. Bershady', 'J. Brownstein', 'K. Bundy', 'B. Cherinka', 'A. Diamond-Stanic', 'N. Drory', 'R. A. Riffel', 'S. F. Sánchez D. Thomas', 'D. Wake', 'R. Yan', 'K. Zhang']",arXiv:1612.03920
http://arxiv.org/abs/1612.04254v1,2016-12-11T22:36:28Z,Mathematics: abstraction and reality. A sketch toward deeper analysis,['Radoslav Dimitric'],arXiv:1612.04254
http://arxiv.org/abs/1612.00835v2,2016-12-02T20:53:01Z,Scribbler: Controlling Deep Image Synthesis with Sketch and Color,"['Patsorn Sangkloy', 'Jingwan Lu', 'Chen Fang', 'Fisher Yu', 'James Hays']",arXiv:1612.00835
http://arxiv.org/abs/1611.05301v1,2016-11-16T14:57:19Z,"Generalisation and Sharing in Triplet Convnets for Sketch based Visual
  Search","['Tu Bui', 'Leonardo Ribeiro', 'Moacir Ponti', 'John Collomosse']",arXiv:1611.05301
http://arxiv.org/abs/1611.01796v2,2016-11-06T15:36:56Z,Modular Multitask Reinforcement Learning with Policy Sketches,"['Jacob Andreas', 'Dan Klein', 'Sergey Levine']",arXiv:1611.01796
http://arxiv.org/abs/1611.01722v2,2016-11-06T02:40:41Z,"Learning to Draw Samples: With Application to Amortized MLE for
  Generative Adversarial Learning","['Dilin Wang', 'Qiang Liu']",arXiv:1611.01722
http://arxiv.org/abs/1610.02454v1,2016-10-08T00:27:57Z,Learning What and Where to Draw,"['Scott Reed', 'Zeynep Akata', 'Santosh Mohan', 'Samuel Tenka', 'Bernt Schiele', 'Honglak Lee']",arXiv:1610.02454
http://arxiv.org/abs/1609.08235v1,2016-09-27T01:15:35Z,Online Categorical Subspace Learning for Sketching Big Data with Misses,"['Yanning Shen', 'Morteza Mardani', 'Georgios B. Giannakis']",arXiv:1609.08235
http://arxiv.org/abs/1609.07994v1,2016-09-26T14:44:48Z,"Fractality of Massive Graphs: Scalable Analysis with Sketch-Based
  Box-Covering Algorithm","['Takuya Akiba', 'Kenko Nakamura', 'Taro Takaguchi']",arXiv:1609.07994
http://arxiv.org/abs/1609.02258v1,2016-09-08T04:01:02Z,Tighter bound of Sketched Generalized Matrix Approximation,"['Haishan Ye', 'Qiaoming Ye', 'Zhihua Zhang']",arXiv:1609.02258
http://arxiv.org/abs/1609.01382v1,2016-09-06T03:52:33Z,"Creating Interactive Behaviors in Early Sketch by Recording and Remixing
  Crowd Demonstrations","['Sang Won Lee', 'Yi Wei Yang', 'Shiyan Yan', 'Yujin Zhang', 'Isabelle Wong', 'Zhengxi Tan', 'Miles McGruder', 'Christopher Homan', 'Walter Lasecki']",arXiv:1609.01382
http://arxiv.org/abs/1609.01755v1,2016-08-29T22:09:37Z,Compact Layered Drawings of General Directed Graphs,"['Adalat Jabrayilov', 'Sven Mallach', 'Petra Mutzel', 'Ulf Rüegg', 'Reinhard von Hanxleden']",arXiv:1609.01755
http://arxiv.org/abs/1608.05045v1,2016-08-17T18:53:50Z,Large Angle based Skeleton Extraction for 3D Animation,"['Hugo Martin', 'Raphael Fernandez', 'Yong Khoo']",arXiv:1608.05045
http://arxiv.org/abs/1608.03943v1,2016-08-13T05:22:02Z,"Capturing Lombardi Flow in Orthogonal Drawings by Minimizing the Number
  of Segments","['Md. Jawaherul Alam', 'Michael Dillencourt', 'Michael T. Goodrich']",arXiv:1608.03943
http://arxiv.org/abs/1608.03369v1,2016-08-11T05:11:23Z,"Enabling My Robot To Play Pictionary : Recurrent Neural Networks For
  Sketch Recognition","['Ravi Kiran Sarvadevabhatla', 'Jogendra Kundu', 'Babu R. Venkatesh']",arXiv:1608.03369
http://arxiv.org/abs/1608.01391v1,2016-08-03T23:13:01Z,"Language free character recognition using character sketch and center of
  gravity shifting","['Masoud Nosrati', 'Fakhereh Rahimi', 'Ronak Karimi']",arXiv:1608.01391
http://arxiv.org/abs/1607.07980v1,2016-07-27T06:55:22Z,How2Sketch: Generating Easy-To-Follow Tutorials for Sketching 3D Objects,"['James W. Hennessey', 'Han Liu', 'Holger Winnemöller', 'Mira Dontcheva', 'Niloy J. Mitra']",arXiv:1607.07980
http://arxiv.org/abs/1607.02748v2,2016-07-10T14:15:38Z,Adversarial Training For Sketch Retrieval,"['Antonia Creswell', 'Anil Anthony Bharath']",arXiv:1607.02748
http://arxiv.org/abs/1607.02715v2,2016-07-10T08:48:09Z,"Learning to Sketch Human Facial Portraits using Personal Styles by
  Case-Based Reasoning","['Bingwen Jin', 'Songhua Xu', 'Weidong Geng']",arXiv:1607.02715
http://arxiv.org/abs/1606.07163v1,2016-06-23T02:08:58Z,Interpretable Machine Learning Models for the Digital Clock Drawing Test,"['William Souillard-Mandar', 'Randall Davis', 'Cynthia Rudin', 'Rhoda Au', 'Dana Penney']",arXiv:1606.07163
http://arxiv.org/abs/1609.04632v1,2016-06-22T10:09:04Z,"Modeling the deep drawing of a 3D woven fabric with a second gradient
  model","['Gabriele Barbagallo', 'Angela Madeo', 'Fabrice Morestin', 'Philippe Boisse']",arXiv:1609.04632
http://arxiv.org/abs/1606.06539v1,2016-06-21T12:35:31Z,Drawing and Recognizing Chinese Characters with Recurrent Neural Network,"['Xu-Yao Zhang', 'Fei Yin', 'Yan-Ming Zhang', 'Cheng-Lin Liu', 'Yoshua Bengio']",arXiv:1606.06539
http://arxiv.org/abs/1606.05006v1,2016-06-15T23:43:53Z,Animated 3D Human Models for Use in Person Recognition Experiments,"['Jean M. Vettel', 'Justin Kantner', 'Matthew Jaswa', 'Michael Miller']",arXiv:1606.05006
http://arxiv.org/abs/1606.02838v2,2016-06-09T06:59:19Z,Sketching for Large-Scale Learning of Mixture Models,"['Nicolas Keriven', 'Anthony Bourrier', 'Rémi Gribonval', 'Patrick Pérez']",arXiv:1606.02838
http://arxiv.org/abs/1605.04850v1,2016-05-16T17:44:31Z,Video2GIF: Automatic Generation of Animated GIFs from Video,"['Michael Gygli', 'Yale Song', 'Liangliang Cao']",arXiv:1605.04850
http://arxiv.org/abs/1605.00031v2,2016-04-29T21:40:16Z,Deep Convolutional Neural Networks on Cartoon Functions,"['Philipp Grohs', 'Thomas Wiatowski', 'Helmut Bölcskei']",arXiv:1605.00031
http://arxiv.org/abs/1604.05753v1,2016-04-19T21:22:29Z,Sketching and Neural Networks,"['Amit Daniely', 'Nevena Lazic', 'Yoram Singer', 'Kunal Talwar']",arXiv:1604.05753
http://arxiv.org/abs/1604.03829v1,2016-04-13T15:26:32Z,"Animation and Chirplet-Based Development of a PIR Sensor Array for
  Intruder Classification in an Outdoor Environment","['Raviteja Upadrashta', 'Tarun Choubisa', 'A. Praneeth', 'Tony G.', 'Aswath V. S.', 'P. Vijay Kumar', 'Sripad Kowshik', 'Hari Prasad Gokul R', 'T. V. Prabhakar']",arXiv:1604.03829
http://arxiv.org/abs/1603.07823v1,2016-03-25T05:20:08Z,"Training-Free Synthesized Face Sketch Recognition Using Image Quality
  Assessment Metrics","['Nannan Wang', 'Jie Li', 'Leiyu Sun', 'Bin Song', 'Xinbo Gao']",arXiv:1603.07823
http://arxiv.org/abs/1603.07011v1,2016-03-22T22:14:01Z,Graphs Drawing through Fuzzy Clustering,"['Mohammadreza Ashouri', 'Ali Golshani', 'Dara Moazzmi', 'Mandana Ghasemi']",arXiv:1603.07011
http://arxiv.org/abs/1602.02202v4,2016-02-06T02:33:53Z,Efficient Second Order Online Learning by Sketching,"['Haipeng Luo', 'Alekh Agarwal', 'Nicolo Cesa-Bianchi', 'John Langford']",arXiv:1602.02202
http://arxiv.org/abs/1512.08212v2,2015-12-27T12:34:26Z,"Improving Facial Analysis and Performance Driven Animation through
  Disentangling Identity and Expression","['David Rim', 'Sina Honari', 'Md Kamrul Hasan', 'Chris Pal']",arXiv:1512.08212
http://arxiv.org/abs/1511.01618v2,2015-11-05T06:07:29Z,"On martingale tail sums in affine two-color urn models with multiple
  drawings","['Markus Kuba', 'Henning Sulzbach']",arXiv:1511.01618
http://arxiv.org/abs/1511.00099v1,2015-10-31T08:50:43Z,"Sketch-based Image Retrieval from Millions of Images under Rotation,
  Translation and Scale Variations","['Sarthak Parui', 'Anurag Mittal']",arXiv:1511.00099
http://arxiv.org/abs/1510.04389v1,2015-10-15T03:47:46Z,Sketch-based Manga Retrieval using Manga109 Dataset,"['Yusuke Matsui', 'Kota Ito', 'Yuji Aramaki', 'Toshihiko Yamasaki', 'Kiyoharu Aizawa']",arXiv:1510.04389
http://arxiv.org/abs/1510.02644v1,2015-10-09T12:08:38Z,Free-hand Sketch Synthesis with Deformable Stroke Models,"['Yi Li', 'Yi-Zhe Song', 'Timothy Hospedales', 'Shaogang Gong']",arXiv:1510.02644
http://arxiv.org/abs/1510.01628v1,2015-10-06T15:34:32Z,Large-scale subspace clustering using sketching and validation,"['Panagiotis A. Traganitis', 'Konstantinos Slavakis', 'Georgios B. Giannakis']",arXiv:1510.01628
http://arxiv.org/abs/1509.09053v1,2015-09-30T07:57:19Z,"Two-color balanced affine urn models with multiple drawings II:
  large-index and triangular urns","['Markus Kuba', 'Hosam M. Mahmoud']",arXiv:1509.09053
http://arxiv.org/abs/1509.06731v1,2015-09-22T19:05:39Z,"Poker-CNN: A Pattern Learning Strategy for Making Draws and Bets in
  Poker Games","['Nikolai Yakovenko', 'Liangliang Cao', 'Colin Raffel', 'James Fan']",arXiv:1509.06731
http://arxiv.org/abs/1509.05897v1,2015-09-19T14:20:50Z,Face Photo Sketch Synthesis via Larger Patch and Multiresolution Spline,['Xu Yang'],arXiv:1509.05897
http://arxiv.org/abs/1507.02766v1,2015-07-10T02:24:41Z,"A Hybrid Graph-drawing Algorithm for Large, Naturally-clustered,
  Disconnected Graphs","['Toni-Jan Keith P. Monserrat', 'Jaderick P. Pabico', 'Eliezer A. Albacea']",arXiv:1507.02766
http://arxiv.org/abs/1506.08126v1,2015-06-26T15:48:10Z,"Humor in Collective Discourse: Unsupervised Funniness Detection in the
  New Yorker Cartoon Caption Contest","['Dragomir Radev', 'Amanda Stent', 'Joel Tetreault', 'Aasish Pappu', 'Aikaterini Iliakopoulou', 'Agustin Chanfreau', 'Paloma de Juan', 'Jordi Vallmitjana', 'Alejandro Jaimes', 'Rahul Jha', 'Bob Mankoff']",arXiv:1506.08126
http://arxiv.org/abs/1506.00783v4,2015-06-02T07:55:22Z,Shape Analysis on Lie Groups with Applications in Computer Animation,"['Elena Celledoni', 'Markus Eslitzbichler', 'Alexander Schmeding']",arXiv:1506.00783
http://arxiv.org/abs/1505.06770v6,2015-05-25T22:19:07Z,Sketching for Sequential Change-Point Detection,"['Yang Cao', 'Andrew Thompson', 'Meng Wang', 'Yao Xie']",arXiv:1505.06770
http://arxiv.org/abs/1504.03504v1,2015-04-14T11:55:45Z,Sketch-based 3D Shape Retrieval using Convolutional Neural Networks,"['Fang Wang', 'Le Kang', 'Yi Li']",arXiv:1504.03504
http://arxiv.org/abs/1504.01076v1,2015-04-05T02:59:25Z,"Nearly-optimal bounds for sparse recovery in generic norms, with
  applications to $k$-median sketching","['Arturs Backurs', 'Piotr Indyk', 'Eric Price', 'Ilya Razenshteyn', 'David P. Woodruff']",arXiv:1504.01076
http://arxiv.org/abs/1503.06275v1,2015-03-21T07:36:47Z,Skin Detection of Animation Characters,"['Kazi Tanvir Ahmed Siddiqui', 'Abu Wasif']",arXiv:1503.06275
http://arxiv.org/abs/1502.04623v2,2015-02-16T16:48:56Z,DRAW: A Recurrent Neural Network For Image Generation,"['Karol Gregor', 'Ivo Danihelka', 'Alex Graves', 'Danilo Jimenez Rezende', 'Daan Wierstra']",arXiv:1502.04623
http://arxiv.org/abs/1502.04232v1,2015-02-14T17:42:02Z,Sketch-based Shape Retrieval using Pyramid-of-Parts,"['Changqing Zou', 'Zhe Huang', 'Rynson W. H. Lau', 'Jianzhuang Liu', 'Hongbo Fu']",arXiv:1502.04232
http://arxiv.org/abs/1502.06419v1,2015-02-14T11:29:26Z,"Analysis of Design Principles and Requirements for Procedural Rigging of
  Bipeds and Quadrupeds Characters with Custom Manipulators for Animation","['Zeeshan Bhatti', 'Asadullah Shah', 'Ahmad Waqas', 'Nadeem Mahmood']",arXiv:1502.06419
http://arxiv.org/abs/1502.00254v2,2015-02-01T13:35:44Z,Freehand Sketch Recognition Using Deep Features,"['Ravi Kiran Sarvadevabhatla', 'R. Venkatesh Babu']",arXiv:1502.00254
http://arxiv.org/abs/1501.07180v2,2015-01-28T16:32:53Z,"End-to-End Photo-Sketch Generation via Fully Convolutional
  Representation Learning","['Liliang Zhang', 'Liang Lin', 'Xian Wu', 'Shengyong Ding', 'Lei Zhang']",arXiv:1501.07180
http://arxiv.org/abs/1501.05590v1,2015-01-22T18:16:30Z,Sketch and Validate for Big Data Clustering,"['Panagiotis A. Traganitis', 'Konstantinos Slavakis', 'Georgios B. Giannakis']",arXiv:1501.05590
http://arxiv.org/abs/1412.6666v2,2014-12-20T16:31:32Z,"An alternative for teaching and learning the simple diffusion process
  using Algodoo animations","['Samir L. da Silva', 'Judismar T. Guaitolini Junior', 'Rodrigo L. da Silva', 'Emilson. R. Viana', 'Fábio F. Leal']",arXiv:1412.6666
http://arxiv.org/abs/1412.1957v1,2014-12-05T11:22:54Z,CoMIC: Good features for detection and matching at object boundaries,"['Swarna Kamlam Ravindran', 'Anurag Mittal']",arXiv:1412.1957
http://arxiv.org/abs/1409.5114v2,2014-09-17T19:55:34Z,"A Survey on Heterogeneous Face Recognition: Sketch, Infra-red, 3D and
  Low-resolution","['Shuxin Ouyang', 'Timothy Hospedales', 'Yi-Zhe Song', 'Xueming Li']",arXiv:1409.5114
http://arxiv.org/abs/1409.1621v3,2014-09-04T21:48:51Z,Animation with Algodoo: a simple tool for teaching and learning Physics,"['Samir L. da Silva', 'Rodrigo L. da Silva', 'Judismar T. Guaitolini Junior', 'Elias Gonçalves', 'Emilson R. Viana', 'João B. L. Wyatt']",arXiv:1409.1621
http://arxiv.org/abs/1409.0436v1,2014-09-01T14:34:32Z,A Coloring Algorithm for Disambiguating Graph and Map Drawings,"['Yifan Hu', 'Lei Shi']",arXiv:1409.0436
http://arxiv.org/abs/1403.3378v2,2014-03-13T19:28:48Z,Box Drawings for Learning with Imbalanced Data,"['Siong Thye Goh', 'Cynthia Rudin']",arXiv:1403.3378
